image_id,split,sat_image_path,mask_path
655313,train,train/655313_sat.jpg,train/655313_mask.png
659953,train,train/659953_sat.jpg,train/659953_mask.png
660069,train,train/660069_sat.jpg,train/660069_mask.png
660933,train,train/660933_sat.jpg,train/660933_mask.png
661864,train,train/661864_sat.jpg,train/661864_mask.png
66344,train,train/66344_sat.jpg,train/66344_mask.png
664140,train,train/664140_sat.jpg,train/664140_mask.png
664396,train,train/664396_sat.jpg,train/664396_mask.png
665914,train,train/665914_sat.jpg,train/665914_mask.png
668465,train,train/668465_sat.jpg,train/668465_mask.png
669010,train,train/669010_sat.jpg,train/669010_mask.png
669156,train,train/669156_sat.jpg,train/669156_mask.png
669779,train,train/669779_sat.jpg,train/669779_mask.png
671164,train,train/671164_sat.jpg,train/671164_mask.png
672041,train,train/672041_sat.jpg,train/672041_mask.png
672823,train,train/672823_sat.jpg,train/672823_mask.png
673927,train,train/673927_sat.jpg,train/673927_mask.png
675424,train,train/675424_sat.jpg,train/675424_mask.png
675849,train,train/675849_sat.jpg,train/675849_mask.png
676758,train,train/676758_sat.jpg,train/676758_mask.png
678520,train,train/678520_sat.jpg,train/678520_mask.png
679036,train,train/679036_sat.jpg,train/679036_mask.png
679507,train,train/679507_sat.jpg,train/679507_mask.png
68078,train,train/68078_sat.jpg,train/68078_mask.png
682046,train,train/682046_sat.jpg,train/682046_mask.png
682688,train,train/682688_sat.jpg,train/682688_mask.png
682949,train,train/682949_sat.jpg,train/682949_mask.png
684377,train,train/684377_sat.jpg,train/684377_mask.png
686781,train,train/686781_sat.jpg,train/686781_mask.png
688544,train,train/688544_sat.jpg,train/688544_mask.png
691384,train,train/691384_sat.jpg,train/691384_mask.png
692004,train,train/692004_sat.jpg,train/692004_mask.png
692982,train,train/692982_sat.jpg,train/692982_mask.png
695475,train,train/695475_sat.jpg,train/695475_mask.png
696257,train,train/696257_sat.jpg,train/696257_mask.png
69628,train,train/69628_sat.jpg,train/69628_mask.png
698065,train,train/698065_sat.jpg,train/698065_mask.png
698628,train,train/698628_sat.jpg,train/698628_mask.png
699650,train,train/699650_sat.jpg,train/699650_mask.png
702918,train,train/702918_sat.jpg,train/702918_mask.png
703413,train,train/703413_sat.jpg,train/703413_mask.png
705728,train,train/705728_sat.jpg,train/705728_mask.png
706996,train,train/706996_sat.jpg,train/706996_mask.png
707319,train,train/707319_sat.jpg,train/707319_mask.png
708527,train,train/708527_sat.jpg,train/708527_mask.png
708588,train,train/708588_sat.jpg,train/708588_mask.png
71125,train,train/71125_sat.jpg,train/71125_mask.png
711893,train,train/711893_sat.jpg,train/711893_mask.png
713813,train,train/713813_sat.jpg,train/713813_mask.png
714414,train,train/714414_sat.jpg,train/714414_mask.png
715633,train,train/715633_sat.jpg,train/715633_mask.png
715846,train,train/715846_sat.jpg,train/715846_mask.png
71619,train,train/71619_sat.jpg,train/71619_mask.png
717225,train,train/717225_sat.jpg,train/717225_mask.png
723067,train,train/723067_sat.jpg,train/723067_mask.png
723719,train,train/723719_sat.jpg,train/723719_mask.png
725646,train,train/725646_sat.jpg,train/725646_mask.png
726265,train,train/726265_sat.jpg,train/726265_mask.png
727832,train,train/727832_sat.jpg,train/727832_mask.png
72807,train,train/72807_sat.jpg,train/72807_mask.png
728521,train,train/728521_sat.jpg,train/728521_mask.png
730821,train,train/730821_sat.jpg,train/730821_mask.png
730889,train,train/730889_sat.jpg,train/730889_mask.png
732669,train,train/732669_sat.jpg,train/732669_mask.png
733758,train,train/733758_sat.jpg,train/733758_mask.png
736869,train,train/736869_sat.jpg,train/736869_mask.png
736933,train,train/736933_sat.jpg,train/736933_mask.png
739122,train,train/739122_sat.jpg,train/739122_mask.png
739760,train,train/739760_sat.jpg,train/739760_mask.png
740937,train,train/740937_sat.jpg,train/740937_mask.png
741105,train,train/741105_sat.jpg,train/741105_mask.png
747824,train,train/747824_sat.jpg,train/747824_mask.png
748225,train,train/748225_sat.jpg,train/748225_mask.png
749375,train,train/749375_sat.jpg,train/749375_mask.png
749523,train,train/749523_sat.jpg,train/749523_mask.png
751939,train,train/751939_sat.jpg,train/751939_mask.png
753408,train,train/753408_sat.jpg,train/753408_mask.png
755453,train,train/755453_sat.jpg,train/755453_mask.png
757745,train,train/757745_sat.jpg,train/757745_mask.png
759668,train,train/759668_sat.jpg,train/759668_mask.png
759855,train,train/759855_sat.jpg,train/759855_mask.png
761189,train,train/761189_sat.jpg,train/761189_mask.png
762359,train,train/762359_sat.jpg,train/762359_mask.png
762470,train,train/762470_sat.jpg,train/762470_mask.png
762937,train,train/762937_sat.jpg,train/762937_mask.png
763075,train,train/763075_sat.jpg,train/763075_mask.png
763892,train,train/763892_sat.jpg,train/763892_mask.png
765792,train,train/765792_sat.jpg,train/765792_mask.png
767012,train,train/767012_sat.jpg,train/767012_mask.png
76759,train,train/76759_sat.jpg,train/76759_mask.png
768475,train,train/768475_sat.jpg,train/768475_mask.png
771393,train,train/771393_sat.jpg,train/771393_mask.png
772130,train,train/772130_sat.jpg,train/772130_mask.png
772144,train,train/772144_sat.jpg,train/772144_mask.png
772452,train,train/772452_sat.jpg,train/772452_mask.png
772567,train,train/772567_sat.jpg,train/772567_mask.png
77388,train,train/77388_sat.jpg,train/77388_mask.png
774779,train,train/774779_sat.jpg,train/774779_mask.png
775304,train,train/775304_sat.jpg,train/775304_mask.png
77669,train,train/77669_sat.jpg,train/77669_mask.png
777185,train,train/777185_sat.jpg,train/777185_mask.png
778804,train,train/778804_sat.jpg,train/778804_mask.png
7791,train,train/7791_sat.jpg,train/7791_mask.png
782103,train,train/782103_sat.jpg,train/782103_mask.png
78298,train,train/78298_sat.jpg,train/78298_mask.png
784140,train,train/784140_sat.jpg,train/784140_mask.png
78430,train,train/78430_sat.jpg,train/78430_mask.png
784518,train,train/784518_sat.jpg,train/784518_mask.png
786226,train,train/786226_sat.jpg,train/786226_mask.png
7892,train,train/7892_sat.jpg,train/7892_mask.png
79049,train,train/79049_sat.jpg,train/79049_mask.png
7906,train,train/7906_sat.jpg,train/7906_mask.png
794214,train,train/794214_sat.jpg,train/794214_mask.png
798411,train,train/798411_sat.jpg,train/798411_mask.png
799523,train,train/799523_sat.jpg,train/799523_mask.png
801361,train,train/801361_sat.jpg,train/801361_mask.png
802645,train,train/802645_sat.jpg,train/802645_mask.png
80318,train,train/80318_sat.jpg,train/80318_mask.png
803958,train,train/803958_sat.jpg,train/803958_mask.png
805150,train,train/805150_sat.jpg,train/805150_mask.png
806805,train,train/806805_sat.jpg,train/806805_mask.png
807146,train,train/807146_sat.jpg,train/807146_mask.png
80808,train,train/80808_sat.jpg,train/80808_mask.png
808980,train,train/808980_sat.jpg,train/808980_mask.png
81011,train,train/81011_sat.jpg,train/81011_mask.png
810368,train,train/810368_sat.jpg,train/810368_mask.png
81039,train,train/81039_sat.jpg,train/81039_mask.png
810749,train,train/810749_sat.jpg,train/810749_mask.png
811075,train,train/811075_sat.jpg,train/811075_mask.png
818254,train,train/818254_sat.jpg,train/818254_mask.png
819442,train,train/819442_sat.jpg,train/819442_mask.png
820347,train,train/820347_sat.jpg,train/820347_mask.png
820543,train,train/820543_sat.jpg,train/820543_mask.png
825592,train,train/825592_sat.jpg,train/825592_mask.png
825816,train,train/825816_sat.jpg,train/825816_mask.png
827126,train,train/827126_sat.jpg,train/827126_mask.png
828684,train,train/828684_sat.jpg,train/828684_mask.png
829962,train,train/829962_sat.jpg,train/829962_mask.png
830444,train,train/830444_sat.jpg,train/830444_mask.png
831146,train,train/831146_sat.jpg,train/831146_mask.png
834433,train,train/834433_sat.jpg,train/834433_mask.png
834900,train,train/834900_sat.jpg,train/834900_mask.png
835147,train,train/835147_sat.jpg,train/835147_mask.png
838669,train,train/838669_sat.jpg,train/838669_mask.png
838873,train,train/838873_sat.jpg,train/838873_mask.png
839012,train,train/839012_sat.jpg,train/839012_mask.png
839641,train,train/839641_sat.jpg,train/839641_mask.png
841286,train,train/841286_sat.jpg,train/841286_mask.png
841404,train,train/841404_sat.jpg,train/841404_mask.png
841621,train,train/841621_sat.jpg,train/841621_mask.png
842556,train,train/842556_sat.jpg,train/842556_mask.png
845069,train,train/845069_sat.jpg,train/845069_mask.png
847604,train,train/847604_sat.jpg,train/847604_mask.png
848649,train,train/848649_sat.jpg,train/848649_mask.png
848728,train,train/848728_sat.jpg,train/848728_mask.png
848780,train,train/848780_sat.jpg,train/848780_mask.png
849797,train,train/849797_sat.jpg,train/849797_mask.png
850510,train,train/850510_sat.jpg,train/850510_mask.png
853702,train,train/853702_sat.jpg,train/853702_mask.png
855,train,train/855_sat.jpg,train/855_mask.png
857201,train,train/857201_sat.jpg,train/857201_mask.png
858771,train,train/858771_sat.jpg,train/858771_mask.png
860326,train,train/860326_sat.jpg,train/860326_mask.png
861353,train,train/861353_sat.jpg,train/861353_mask.png
864488,train,train/864488_sat.jpg,train/864488_mask.png
866782,train,train/866782_sat.jpg,train/866782_mask.png
867017,train,train/867017_sat.jpg,train/867017_mask.png
867349,train,train/867349_sat.jpg,train/867349_mask.png
867983,train,train/867983_sat.jpg,train/867983_mask.png
868003,train,train/868003_sat.jpg,train/868003_mask.png
86805,train,train/86805_sat.jpg,train/86805_mask.png
870705,train,train/870705_sat.jpg,train/870705_mask.png
873132,train,train/873132_sat.jpg,train/873132_mask.png
875327,train,train/875327_sat.jpg,train/875327_mask.png
875328,train,train/875328_sat.jpg,train/875328_mask.png
875409,train,train/875409_sat.jpg,train/875409_mask.png
876248,train,train/876248_sat.jpg,train/876248_mask.png
877160,train,train/877160_sat.jpg,train/877160_mask.png
878990,train,train/878990_sat.jpg,train/878990_mask.png
880610,train,train/880610_sat.jpg,train/880610_mask.png
882451,train,train/882451_sat.jpg,train/882451_mask.png
88571,train,train/88571_sat.jpg,train/88571_mask.png
888263,train,train/888263_sat.jpg,train/888263_mask.png
888343,train,train/888343_sat.jpg,train/888343_mask.png
889145,train,train/889145_sat.jpg,train/889145_mask.png
889920,train,train/889920_sat.jpg,train/889920_mask.png
890145,train,train/890145_sat.jpg,train/890145_mask.png
891153,train,train/891153_sat.jpg,train/891153_mask.png
893261,train,train/893261_sat.jpg,train/893261_mask.png
893651,train,train/893651_sat.jpg,train/893651_mask.png
893904,train,train/893904_sat.jpg,train/893904_mask.png
895509,train,train/895509_sat.jpg,train/895509_mask.png
897901,train,train/897901_sat.jpg,train/897901_mask.png
898741,train,train/898741_sat.jpg,train/898741_mask.png
899693,train,train/899693_sat.jpg,train/899693_mask.png
900985,train,train/900985_sat.jpg,train/900985_mask.png
901715,train,train/901715_sat.jpg,train/901715_mask.png
902350,train,train/902350_sat.jpg,train/902350_mask.png
903649,train,train/903649_sat.jpg,train/903649_mask.png
904606,train,train/904606_sat.jpg,train/904606_mask.png
906113,train,train/906113_sat.jpg,train/906113_mask.png
908837,train,train/908837_sat.jpg,train/908837_mask.png
910525,train,train/910525_sat.jpg,train/910525_mask.png
911457,train,train/911457_sat.jpg,train/911457_mask.png
912087,train,train/912087_sat.jpg,train/912087_mask.png
912620,train,train/912620_sat.jpg,train/912620_mask.png
914008,train,train/914008_sat.jpg,train/914008_mask.png
916141,train,train/916141_sat.jpg,train/916141_mask.png
916336,train,train/916336_sat.jpg,train/916336_mask.png
916518,train,train/916518_sat.jpg,train/916518_mask.png
917081,train,train/917081_sat.jpg,train/917081_mask.png
918105,train,train/918105_sat.jpg,train/918105_mask.png
918446,train,train/918446_sat.jpg,train/918446_mask.png
919051,train,train/919051_sat.jpg,train/919051_mask.png
919602,train,train/919602_sat.jpg,train/919602_mask.png
923223,train,train/923223_sat.jpg,train/923223_mask.png
923618,train,train/923618_sat.jpg,train/923618_mask.png
924236,train,train/924236_sat.jpg,train/924236_mask.png
925382,train,train/925382_sat.jpg,train/925382_mask.png
925425,train,train/925425_sat.jpg,train/925425_mask.png
926392,train,train/926392_sat.jpg,train/926392_mask.png
927126,train,train/927126_sat.jpg,train/927126_mask.png
927644,train,train/927644_sat.jpg,train/927644_mask.png
930028,train,train/930028_sat.jpg,train/930028_mask.png
930491,train,train/930491_sat.jpg,train/930491_mask.png
934795,train,train/934795_sat.jpg,train/934795_mask.png
935193,train,train/935193_sat.jpg,train/935193_mask.png
935318,train,train/935318_sat.jpg,train/935318_mask.png
937922,train,train/937922_sat.jpg,train/937922_mask.png
939614,train,train/939614_sat.jpg,train/939614_mask.png
940229,train,train/940229_sat.jpg,train/940229_mask.png
941237,train,train/941237_sat.jpg,train/941237_mask.png
942307,train,train/942307_sat.jpg,train/942307_mask.png
942594,train,train/942594_sat.jpg,train/942594_mask.png
942986,train,train/942986_sat.jpg,train/942986_mask.png
943463,train,train/943463_sat.jpg,train/943463_mask.png
943943,train,train/943943_sat.jpg,train/943943_mask.png
946386,train,train/946386_sat.jpg,train/946386_mask.png
946408,train,train/946408_sat.jpg,train/946408_mask.png
946475,train,train/946475_sat.jpg,train/946475_mask.png
947994,train,train/947994_sat.jpg,train/947994_mask.png
949235,train,train/949235_sat.jpg,train/949235_mask.png
949559,train,train/949559_sat.jpg,train/949559_mask.png
950926,train,train/950926_sat.jpg,train/950926_mask.png
951120,train,train/951120_sat.jpg,train/951120_mask.png
952430,train,train/952430_sat.jpg,train/952430_mask.png
954552,train,train/954552_sat.jpg,train/954552_mask.png
95613,train,train/95613_sat.jpg,train/95613_mask.png
956410,train,train/956410_sat.jpg,train/956410_mask.png
95683,train,train/95683_sat.jpg,train/95683_mask.png
956928,train,train/956928_sat.jpg,train/956928_mask.png
958243,train,train/958243_sat.jpg,train/958243_mask.png
958443,train,train/958443_sat.jpg,train/958443_mask.png
95863,train,train/95863_sat.jpg,train/95863_mask.png
961407,train,train/961407_sat.jpg,train/961407_mask.png
961919,train,train/961919_sat.jpg,train/961919_mask.png
965276,train,train/965276_sat.jpg,train/965276_mask.png
965977,train,train/965977_sat.jpg,train/965977_mask.png
967818,train,train/967818_sat.jpg,train/967818_mask.png
96841,train,train/96841_sat.jpg,train/96841_mask.png
96870,train,train/96870_sat.jpg,train/96870_mask.png
969934,train,train/969934_sat.jpg,train/969934_mask.png
970925,train,train/970925_sat.jpg,train/970925_mask.png
971880,train,train/971880_sat.jpg,train/971880_mask.png
97337,train,train/97337_sat.jpg,train/97337_mask.png
978039,train,train/978039_sat.jpg,train/978039_mask.png
981253,train,train/981253_sat.jpg,train/981253_mask.png
98150,train,train/98150_sat.jpg,train/98150_mask.png
981852,train,train/981852_sat.jpg,train/981852_mask.png
982744,train,train/982744_sat.jpg,train/982744_mask.png
983603,train,train/983603_sat.jpg,train/983603_mask.png
986342,train,train/986342_sat.jpg,train/986342_mask.png
987079,train,train/987079_sat.jpg,train/987079_mask.png
987381,train,train/987381_sat.jpg,train/987381_mask.png
987427,train,train/987427_sat.jpg,train/987427_mask.png
988517,train,train/988517_sat.jpg,train/988517_mask.png
989499,train,train/989499_sat.jpg,train/989499_mask.png
990573,train,train/990573_sat.jpg,train/990573_mask.png
990617,train,train/990617_sat.jpg,train/990617_mask.png
990619,train,train/990619_sat.jpg,train/990619_mask.png
991758,train,train/991758_sat.jpg,train/991758_mask.png
992507,train,train/992507_sat.jpg,train/992507_mask.png
994520,train,train/994520_sat.jpg,train/994520_mask.png
995492,train,train/995492_sat.jpg,train/995492_mask.png
997521,train,train/997521_sat.jpg,train/997521_mask.png
998002,train,train/998002_sat.jpg,train/998002_mask.png
105036,valid,valid/105036_sat.jpg,
107780,valid,valid/107780_sat.jpg,
108490,valid,valid/108490_sat.jpg,
127801,valid,valid/127801_sat.jpg,
128240,valid,valid/128240_sat.jpg,
136762,valid,valid/136762_sat.jpg,
137214,valid,valid/137214_sat.jpg,
140860,valid,valid/140860_sat.jpg,
146552,valid,valid/146552_sat.jpg,
156866,valid,valid/156866_sat.jpg,
160953,valid,valid/160953_sat.jpg,
164811,valid,valid/164811_sat.jpg,
17510,valid,valid/17510_sat.jpg,
17739,valid,valid/17739_sat.jpg,
180461,valid,valid/180461_sat.jpg,
184511,valid,valid/184511_sat.jpg,
188078,valid,valid/188078_sat.jpg,
190520,valid,valid/190520_sat.jpg,
192558,valid,valid/192558_sat.jpg,
198275,valid,valid/198275_sat.jpg,
200199,valid,valid/200199_sat.jpg,
200528,valid,valid/200528_sat.jpg,
212096,valid,valid/212096_sat.jpg,
220268,valid,valid/220268_sat.jpg,
226953,valid,valid/226953_sat.jpg,
229399,valid,valid/229399_sat.jpg,
234364,valid,valid/234364_sat.jpg,
245649,valid,valid/245649_sat.jpg,
251219,valid,valid/251219_sat.jpg,
259219,valid,valid/259219_sat.jpg,
262504,valid,valid/262504_sat.jpg,
263826,valid,valid/263826_sat.jpg,
269099,valid,valid/269099_sat.jpg,
288131,valid,valid/288131_sat.jpg,
290582,valid,valid/290582_sat.jpg,
29694,valid,valid/29694_sat.jpg,
323588,valid,valid/323588_sat.jpg,
330823,valid,valid/330823_sat.jpg,
332557,valid,valid/332557_sat.jpg,
333990,valid,valid/333990_sat.jpg,
340543,valid,valid/340543_sat.jpg,
358097,valid,valid/358097_sat.jpg,
360483,valid,valid/360483_sat.jpg,
385534,valid,valid/385534_sat.jpg,
386892,valid,valid/386892_sat.jpg,
386993,valid,valid/386993_sat.jpg,
388260,valid,valid/388260_sat.jpg,
392604,valid,valid/392604_sat.jpg,
393509,valid,valid/393509_sat.jpg,
395400,valid,valid/395400_sat.jpg,
409953,valid,valid/409953_sat.jpg,
410949,valid,valid/410949_sat.jpg,
411176,valid,valid/411176_sat.jpg,
41687,valid,valid/41687_sat.jpg,
421783,valid,valid/421783_sat.jpg,
433903,valid,valid/433903_sat.jpg,
442420,valid,valid/442420_sat.jpg,
443525,valid,valid/443525_sat.jpg,
448385,valid,valid/448385_sat.jpg,
452469,valid,valid/452469_sat.jpg,
456386,valid,valid/456386_sat.jpg,
457244,valid,valid/457244_sat.jpg,
461861,valid,valid/461861_sat.jpg,
463976,valid,valid/463976_sat.jpg,
470711,valid,valid/470711_sat.jpg,
480616,valid,valid/480616_sat.jpg,
482930,valid,valid/482930_sat.jpg,
490706,valid,valid/490706_sat.jpg,
492514,valid,valid/492514_sat.jpg,
493398,valid,valid/493398_sat.jpg,
496725,valid,valid/496725_sat.jpg,
499932,valid,valid/499932_sat.jpg,
501162,valid,valid/501162_sat.jpg,
509523,valid,valid/509523_sat.jpg,
512331,valid,valid/512331_sat.jpg,
515578,valid,valid/515578_sat.jpg,
519596,valid,valid/519596_sat.jpg,
521804,valid,valid/521804_sat.jpg,
525158,valid,valid/525158_sat.jpg,
537140,valid,valid/537140_sat.jpg,
538959,valid,valid/538959_sat.jpg,
540125,valid,valid/540125_sat.jpg,
541127,valid,valid/541127_sat.jpg,
541237,valid,valid/541237_sat.jpg,
543106,valid,valid/543106_sat.jpg,
549550,valid,valid/549550_sat.jpg,
550979,valid,valid/550979_sat.jpg,
551291,valid,valid/551291_sat.jpg,
553387,valid,valid/553387_sat.jpg,
561221,valid,valid/561221_sat.jpg,
565007,valid,valid/565007_sat.jpg,
570277,valid,valid/570277_sat.jpg,
57280,valid,valid/57280_sat.jpg,
573103,valid,valid/573103_sat.jpg,
579026,valid,valid/579026_sat.jpg,
584805,valid,valid/584805_sat.jpg,
58687,valid,valid/58687_sat.jpg,
590876,valid,valid/590876_sat.jpg,
597724,valid,valid/597724_sat.jpg,
609620,valid,valid/609620_sat.jpg,
621321,valid,valid/621321_sat.jpg,
626585,valid,valid/626585_sat.jpg,
628101,valid,valid/628101_sat.jpg,
637614,valid,valid/637614_sat.jpg,
647277,valid,valid/647277_sat.jpg,
650401,valid,valid/650401_sat.jpg,
650747,valid,valid/650747_sat.jpg,
651633,valid,valid/651633_sat.jpg,
667266,valid,valid/667266_sat.jpg,
671274,valid,valid/671274_sat.jpg,
6783,valid,valid/6783_sat.jpg,
686345,valid,valid/686345_sat.jpg,
687972,valid,valid/687972_sat.jpg,
688045,valid,valid/688045_sat.jpg,
69582,valid,valid/69582_sat.jpg,
70587,valid,valid/70587_sat.jpg,
706496,valid,valid/706496_sat.jpg,
708789,valid,valid/708789_sat.jpg,
70946,valid,valid/70946_sat.jpg,
721337,valid,valid/721337_sat.jpg,
739296,valid,valid/739296_sat.jpg,
739567,valid,valid/739567_sat.jpg,
740499,valid,valid/740499_sat.jpg,
745310,valid,valid/745310_sat.jpg,
758010,valid,valid/758010_sat.jpg,
761391,valid,valid/761391_sat.jpg,
76568,valid,valid/76568_sat.jpg,
770447,valid,valid/770447_sat.jpg,
782851,valid,valid/782851_sat.jpg,
783813,valid,valid/783813_sat.jpg,
784177,valid,valid/784177_sat.jpg,
808681,valid,valid/808681_sat.jpg,
812112,valid,valid/812112_sat.jpg,
814739,valid,valid/814739_sat.jpg,
823133,valid,valid/823133_sat.jpg,
826290,valid,valid/826290_sat.jpg,
827386,valid,valid/827386_sat.jpg,
828590,valid,valid/828590_sat.jpg,
8285,valid,valid/8285_sat.jpg,
83235,valid,valid/83235_sat.jpg,
84186,valid,valid/84186_sat.jpg,
842772,valid,valid/842772_sat.jpg,
846173,valid,valid/846173_sat.jpg,
847543,valid,valid/847543_sat.jpg,
851493,valid,valid/851493_sat.jpg,
861233,valid,valid/861233_sat.jpg,
867030,valid,valid/867030_sat.jpg,
870832,valid,valid/870832_sat.jpg,
878219,valid,valid/878219_sat.jpg,
890141,valid,valid/890141_sat.jpg,
890309,valid,valid/890309_sat.jpg,
893619,valid,valid/893619_sat.jpg,
895755,valid,valid/895755_sat.jpg,
901585,valid,valid/901585_sat.jpg,
905310,valid,valid/905310_sat.jpg,
92653,valid,valid/92653_sat.jpg,
929355,valid,valid/929355_sat.jpg,
941920,valid,valid/941920_sat.jpg,
943073,valid,valid/943073_sat.jpg,
945482,valid,valid/945482_sat.jpg,
952345,valid,valid/952345_sat.jpg,
95483,valid,valid/95483_sat.jpg,
957441,valid,valid/957441_sat.jpg,
959556,valid,valid/959556_sat.jpg,
965410,valid,valid/965410_sat.jpg,
969557,valid,valid/969557_sat.jpg,
972516,valid,valid/972516_sat.jpg,
980625,valid,valid/980625_sat.jpg,
984098,valid,valid/984098_sat.jpg,
99299,valid,valid/99299_sat.jpg,
998699,valid,valid/998699_sat.jpg,
100877,test,test/100877_sat.jpg,
103215,test,test/103215_sat.jpg,
103742,test,test/103742_sat.jpg,
110224,test,test/110224_sat.jpg,
112946,test,test/112946_sat.jpg,
114542,test,test/114542_sat.jpg,
115800,test,test/115800_sat.jpg,
118757,test,test/118757_sat.jpg,
119896,test,test/119896_sat.jpg,
120939,test,test/120939_sat.jpg,
121151,test,test/121151_sat.jpg,
123976,test,test/123976_sat.jpg,
125014,test,test/125014_sat.jpg,
133160,test,test/133160_sat.jpg,
134874,test,test/134874_sat.jpg,
14397,test,test/14397_sat.jpg,
1499,test,test/1499_sat.jpg,
157550,test,test/157550_sat.jpg,
159696,test,test/159696_sat.jpg,
162964,test,test/162964_sat.jpg,
168870,test,test/168870_sat.jpg,
169788,test,test/169788_sat.jpg,
172318,test,test/172318_sat.jpg,
17557,test,test/17557_sat.jpg,
181781,test,test/181781_sat.jpg,
186618,test,test/186618_sat.jpg,
191568,test,test/191568_sat.jpg,
195553,test,test/195553_sat.jpg,
19849,test,test/19849_sat.jpg,
201966,test,test/201966_sat.jpg,
209073,test,test/209073_sat.jpg,
215115,test,test/215115_sat.jpg,
220639,test,test/220639_sat.jpg,
223515,test,test/223515_sat.jpg,
22767,test,test/22767_sat.jpg,
232937,test,test/232937_sat.jpg,
23458,test,test/23458_sat.jpg,
239105,test,test/239105_sat.jpg,
242236,test,test/242236_sat.jpg,
248389,test,test/248389_sat.jpg,
249223,test,test/249223_sat.jpg,
24942,test,test/24942_sat.jpg,
261342,test,test/261342_sat.jpg,
267597,test,test/267597_sat.jpg,
267766,test,test/267766_sat.jpg,
26961,test,test/26961_sat.jpg,
279113,test,test/279113_sat.jpg,
287212,test,test/287212_sat.jpg,
288127,test,test/288127_sat.jpg,
289091,test,test/289091_sat.jpg,
289739,test,test/289739_sat.jpg,
290880,test,test/290880_sat.jpg,
292369,test,test/292369_sat.jpg,
297322,test,test/297322_sat.jpg,
298618,test,test/298618_sat.jpg,
298983,test,test/298983_sat.jpg,
303408,test,test/303408_sat.jpg,
309684,test,test/309684_sat.jpg,
310677,test,test/310677_sat.jpg,
319048,test,test/319048_sat.jpg,
321981,test,test/321981_sat.jpg,
32207,test,test/32207_sat.jpg,
32259,test,test/32259_sat.jpg,
337870,test,test/337870_sat.jpg,
353620,test,test/353620_sat.jpg,
357635,test,test/357635_sat.jpg,
361109,test,test/361109_sat.jpg,
362111,test,test/362111_sat.jpg,
365945,test,test/365945_sat.jpg,
371561,test,test/371561_sat.jpg,
378811,test,test/378811_sat.jpg,
391840,test,test/391840_sat.jpg,
393418,test,test/393418_sat.jpg,
394246,test,test/394246_sat.jpg,
39911,test,test/39911_sat.jpg,
405026,test,test/405026_sat.jpg,
4102,test,test/4102_sat.jpg,
422342,test,test/422342_sat.jpg,
430722,test,test/430722_sat.jpg,
431226,test,test/431226_sat.jpg,
431394,test,test/431394_sat.jpg,
440529,test,test/440529_sat.jpg,
452523,test,test/452523_sat.jpg,
45760,test,test/45760_sat.jpg,
468917,test,test/468917_sat.jpg,
472766,test,test/472766_sat.jpg,
477322,test,test/477322_sat.jpg,
479064,test,test/479064_sat.jpg,
491193,test,test/491193_sat.jpg,
49821,test,test/49821_sat.jpg,
500189,test,test/500189_sat.jpg,
504690,test,test/504690_sat.jpg,
531070,test,test/531070_sat.jpg,
531078,test,test/531078_sat.jpg,
534435,test,test/534435_sat.jpg,
537287,test,test/537287_sat.jpg,
542410,test,test/542410_sat.jpg,
552864,test,test/552864_sat.jpg,
558197,test,test/558197_sat.jpg,
558633,test,test/558633_sat.jpg,
560483,test,test/560483_sat.jpg,
565696,test,test/565696_sat.jpg,
565912,test,test/565912_sat.jpg,
585501,test,test/585501_sat.jpg,
585772,test,test/585772_sat.jpg,
61081,test,test/61081_sat.jpg,
61908,test,test/61908_sat.jpg,
61925,test,test/61925_sat.jpg,
623641,test,test/623641_sat.jpg,
635741,test,test/635741_sat.jpg,
6390,test,test/6390_sat.jpg,
647782,test,test/647782_sat.jpg,
64818,test,test/64818_sat.jpg,
650673,test,test/650673_sat.jpg,
6520,test,test/6520_sat.jpg,
654835,test,test/654835_sat.jpg,
666005,test,test/666005_sat.jpg,
668404,test,test/668404_sat.jpg,
670957,test,test/670957_sat.jpg,
673880,test,test/673880_sat.jpg,
688643,test,test/688643_sat.jpg,
688913,test,test/688913_sat.jpg,
68933,test,test/68933_sat.jpg,
69364,test,test/69364_sat.jpg,
699598,test,test/699598_sat.jpg,
713678,test,test/713678_sat.jpg,
721655,test,test/721655_sat.jpg,
727280,test,test/727280_sat.jpg,
755517,test,test/755517_sat.jpg,
758939,test,test/758939_sat.jpg,
770651,test,test/770651_sat.jpg,
779212,test,test/779212_sat.jpg,
780313,test,test/780313_sat.jpg,
782061,test,test/782061_sat.jpg,
789894,test,test/789894_sat.jpg,
793841,test,test/793841_sat.jpg,
794061,test,test/794061_sat.jpg,
795930,test,test/795930_sat.jpg,
796388,test,test/796388_sat.jpg,
801733,test,test/801733_sat.jpg,
802551,test,test/802551_sat.jpg,
803525,test,test/803525_sat.jpg,
805304,test,test/805304_sat.jpg,
809358,test,test/809358_sat.jpg,
810262,test,test/810262_sat.jpg,
818398,test,test/818398_sat.jpg,
827039,test,test/827039_sat.jpg,
830493,test,test/830493_sat.jpg,
83692,test,test/83692_sat.jpg,
85922,test,test/85922_sat.jpg,
8711,test,test/8711_sat.jpg,
874750,test,test/874750_sat.jpg,
880341,test,test/880341_sat.jpg,
882829,test,test/882829_sat.jpg,
886062,test,test/886062_sat.jpg,
896504,test,test/896504_sat.jpg,
89743,test,test/89743_sat.jpg,
