Subject ID,ROI_1,ROI_2,ROI_3,ROI_4,ROI_5,ROI_6,ROI_7,ROI_8,ROI_9,ROI_10,ROI_11,ROI_12,ROI_13,ROI_14,ROI_15,ROI_16,ROI_17,ROI_18,ROI_19,ROI_20,ROI_21,ROI_22,ROI_23,ROI_24,ROI_25,ROI_26,ROI_27,ROI_28,ROI_29,ROI_30,ROI_31,ROI_32,ROI_33,ROI_34,ROI_35,ROI_36,ROI_37,ROI_38,ROI_39,ROI_40,ROI_41,ROI_42,ROI_43,ROI_44,ROI_45,ROI_46,ROI_47,ROI_48,ROI_49,ROI_50,ROI_51,ROI_52,ROI_53,ROI_54,ROI_55,ROI_56,ROI_57,ROI_58,ROI_59,ROI_60,ROI_61,ROI_62,ROI_63,ROI_64,ROI_65,ROI_66,ROI_67,ROI_68,ROI_69,ROI_70,ROI_71,ROI_72,ROI_73,ROI_74,ROI_75,ROI_76,ROI_77,ROI_78,ROI_79,ROI_80,ROI_81,ROI_82,ROI_83,ROI_84,ROI_85,ROI_86,ROI_87,ROI_88,ROI_89,ROI_90,ROI_91,ROI_92,ROI_93,ROI_94,ROI_95,ROI_96,ROI_97,ROI_98,ROI_99,ROI_100,ROI_101,ROI_102,ROI_103,ROI_104,ROI_105,ROI_106,ROI_107,ROI_108,ROI_109,ROI_110,ROI_111,ROI_112,ROI_113,ROI_114,ROI_115,ROI_116
OAS2_0057,0.312240503,0.314682174,0.315247732,0.331972926,0.430217708,0.432305091,0.350836588,0.363086509,0.414237829,0.462601792,0.363129484,0.341996135,0.319015892,0.328072088,0.397708332,0.407801863,0.366799359,0.340749656,0.381686594,0.371820098,0.502147478,0.48568518,0.32281406,0.345196018,0.460484993,0.451995406,0.528225937,0.519147938,0.417504037,0.423176271,0.48902188,0.416148147,0.445224255,0.445512039,0.367268573,0.305846882,0.396709446,0.387096908,0.461272786,0.495683755,0.589186898,0.570709674,0.381052855,0.369828196,0.341728222,0.35599262,0.417606268,0.411441369,0.303305092,0.302738244,0.386181052,0.408702357,0.402994621,0.425414793,0.545596621,0.530765845,0.274769048,0.268226534,0.317645966,0.233460826,0.336019896,0.326228294,0.362477481,0.362747989,0.366857458,0.354113543,0.378809938,0.35143757,0.288721206,0.302562576,0.272707416,0.272505134,0.47608441,0.453050274,0.270704911,0.202135281,0.30196275,0.332847121,0.402816572,0.363000973,0.376087395,0.351361101,0.34455806,0.301871263,0.426126172,0.446787335,0.53041835,0.453996239,0.48469446,0.491055549,0.457342822,0.462570754,0.483111342,0.41146073,0.306741553,0.290949566,0.502842724,0.564266923,0.672605438,0.635852344,0.436941604,0.5306082,0.394815455,0.425955168,0.376710065,0.419950476,0.128824096,0.113949321,0.300088691,0.291465385,0.373821111,0.453204585,0.525196758,0.586278058,0.518832653,0.185363185
OAS2_0058,0.228199982,0.205188689,0.226742307,0.204682413,0.319503632,0.299639115,0.242944197,0.278742372,0.307446779,0.32232059,0.271298986,0.241075154,0.248272332,0.255788656,0.299583241,0.306433813,0.315746107,0.297637057,0.225593337,0.227590523,0.425701037,0.394276765,0.245632715,0.242318252,0.2965771,0.311339092,0.382667658,0.375443245,0.347793268,0.339885787,0.335190629,0.318085506,0.330302012,0.344274602,0.312131268,0.25026286,0.342506069,0.307140966,0.390708364,0.381670596,0.470077156,0.427773419,0.320807913,0.321215037,0.310463381,0.313257228,0.356327975,0.353769363,0.256591588,0.28448311,0.306638971,0.369977166,0.339629545,0.351351373,0.449268227,0.415147397,0.230459697,0.234851176,0.222055112,0.219241219,0.28482987,0.289781904,0.336709637,0.32587824,0.356535929,0.310512023,0.298406123,0.300628409,0.159967772,0.17749972,0.218251086,0.203104825,0.404103263,0.378205442,0.213450477,0.176014088,0.265279884,0.27228533,0.328591337,0.306721613,0.332239023,0.304323409,0.23469785,0.204558016,0.351279489,0.344170151,0.36187549,0.262928531,0.372561332,0.386832524,0.461998102,0.440268492,0.505923393,0.439564002,0.326257357,0.284243644,0.491836922,0.525471293,0.60096771,0.577665367,0.502218928,0.610915208,0.468389807,0.497849397,0.420054436,0.461074121,0.148881231,0.127090953,0.318613878,0.328030889,0.421174169,0.486935943,0.585366435,0.642953493,0.555031595,0.182061939
OAS2_0060,0.228252017,0.251127085,0.282121027,0.297200902,0.395601776,0.370606165,0.277997967,0.312809966,0.389556497,0.382487476,0.281468028,0.310420065,0.283361171,0.288327512,0.408802262,0.400492149,0.38078549,0.366585087,0.300766561,0.330787052,0.469774852,0.466034002,0.256831062,0.29157057,0.364920775,0.375856844,0.454921995,0.446581392,0.418085877,0.430559477,0.383679612,0.364497207,0.390444943,0.3801415,0.34479454,0.293368577,0.408425473,0.400664029,0.446299254,0.477023807,0.563018543,0.570465007,0.355826773,0.356441499,0.322744954,0.332192138,0.37530284,0.364941759,0.298799094,0.326523094,0.3560327,0.358761032,0.363056141,0.345556494,0.50518394,0.491186957,0.26890287,0.260215298,0.260881661,0.222703503,0.333220894,0.318389474,0.380625725,0.390032648,0.394291251,0.325210552,0.325095171,0.337642374,0.242400997,0.240267435,0.252315719,0.258498564,0.41761014,0.416225193,0.197215931,0.167011772,0.25790308,0.284649912,0.444325201,0.402388238,0.402177684,0.368732862,0.290513533,0.297968768,0.398110439,0.413263197,0.401333977,0.373708522,0.471407526,0.465604315,0.377247203,0.341101154,0.406819336,0.373207983,0.328414097,0.279562576,0.467452116,0.488784894,0.546494456,0.50634073,0.41280266,0.520060507,0.377401145,0.406425148,0.365208769,0.405391705,0.127840671,0.129246369,0.340252952,0.291347611,0.349852801,0.372441278,0.435392516,0.512307058,0.455462691,0.162390848
OAS2_0061,0.29976316,0.28998323,0.316379565,0.304686321,0.42269951,0.425911819,0.314700628,0.357313057,0.38233027,0.426953449,0.335115446,0.325165497,0.30489532,0.291687888,0.374096653,0.380534478,0.33005469,0.337239206,0.335897767,0.367933626,0.502486764,0.486643889,0.306101527,0.318646854,0.438998546,0.477867287,0.506264079,0.496592553,0.400083799,0.407148048,0.445026391,0.448242023,0.42480194,0.434375028,0.367175906,0.29310017,0.436490372,0.41609778,0.501247222,0.526051083,0.607948287,0.617152871,0.40800042,0.409237816,0.377202285,0.358725547,0.452813274,0.44835927,0.3344902,0.336464476,0.416351759,0.439929497,0.483740849,0.440877901,0.595870056,0.574466918,0.294109616,0.278085257,0.307227559,0.252130736,0.390560257,0.315676201,0.363339992,0.354179677,0.421271835,0.369514613,0.397288993,0.378269295,0.275966982,0.300791296,0.272053265,0.263670675,0.501379418,0.481730301,0.240348877,0.203683741,0.342136813,0.382020048,0.340160644,0.349164377,0.353979979,0.349975585,0.292779297,0.31089827,0.440108217,0.438937127,0.423796553,0.419293592,0.513481393,0.491756938,0.542614183,0.503023416,0.53446777,0.445083051,0.369444515,0.312087712,0.557920366,0.584126368,0.710155296,0.679155338,0.532856224,0.608897165,0.483790852,0.492913768,0.439107666,0.447068682,0.143180173,0.13266734,0.368779874,0.328025972,0.381243724,0.443704965,0.523161487,0.632490661,0.547776918,0.194332871
OAS2_0063,0.302181832,0.276244775,0.283562115,0.309686454,0.386210274,0.377054079,0.317521991,0.355794735,0.370307295,0.381990758,0.326925744,0.338109782,0.305970113,0.292735672,0.382344542,0.364109473,0.347531556,0.353414434,0.321959923,0.353288367,0.48930315,0.471230677,0.297595038,0.324161733,0.3479592,0.400086648,0.453544399,0.469890858,0.41110415,0.39439687,0.385384722,0.367408842,0.35199817,0.372551579,0.31587235,0.281024233,0.353664162,0.325821401,0.406855467,0.419054695,0.530151676,0.496176116,0.381282559,0.382961826,0.347748788,0.36415755,0.389794228,0.397170678,0.286235609,0.328106652,0.32461852,0.373943652,0.349375668,0.366558669,0.462629003,0.457488698,0.275341113,0.251119789,0.217962046,0.216067527,0.313131476,0.324759827,0.363520825,0.355296219,0.353387735,0.374465304,0.335525393,0.348792225,0.264473548,0.245485808,0.266244358,0.260783396,0.476658306,0.43410349,0.27612913,0.220022609,0.277500398,0.309898589,0.350895207,0.333857893,0.3562328,0.312410752,0.263584208,0.256852358,0.388206293,0.380512349,0.395455793,0.345001086,0.43678374,0.417978203,0.381431918,0.372554709,0.428426995,0.346439444,0.301185697,0.261048126,0.442560609,0.478248779,0.534766387,0.538755985,0.370788011,0.425364332,0.342416926,0.363912865,0.32206893,0.340081708,0.119721266,0.116997625,0.326440105,0.28658496,0.352883186,0.395040984,0.475334448,0.539426006,0.416855982,0.167086444
OAS2_0064,0.266702619,0.24515817,0.260699576,0.276098152,0.335204385,0.329461833,0.304082775,0.311362037,0.354865589,0.365442511,0.313199179,0.282067289,0.275081539,0.251295661,0.370019683,0.356957556,0.286282742,0.268679129,0.305137787,0.313177992,0.423757405,0.422664181,0.262078494,0.257022179,0.350076654,0.353079833,0.41674459,0.407392954,0.329051382,0.360514701,0.305786287,0.315846404,0.358573718,0.352012107,0.288629651,0.224183369,0.301008754,0.312038557,0.334341979,0.380449342,0.397823511,0.423307771,0.269410737,0.27891081,0.27622196,0.270613208,0.304783928,0.330855083,0.249452829,0.290165919,0.280023888,0.288194441,0.299750361,0.29775693,0.412991025,0.415440469,0.230929891,0.207616497,0.219083235,0.225473047,0.284266453,0.271599612,0.318655813,0.345224416,0.336381227,0.295084386,0.295924042,0.302596704,0.191048985,0.226772514,0.268545512,0.277695969,0.435498041,0.419418711,0.217892746,0.182548275,0.255113656,0.271620462,0.29523774,0.28132013,0.301504299,0.310836163,0.235781328,0.250167777,0.355101141,0.339755094,0.359540091,0.324545176,0.351735851,0.347357447,0.342789159,0.338268448,0.381800964,0.328645855,0.237755501,0.216493619,0.371272579,0.422233332,0.485413133,0.475820344,0.36866278,0.43444911,0.337337029,0.367899373,0.315740274,0.327932288,0.101083412,0.095715184,0.270537769,0.264963472,0.313232227,0.361538115,0.41043493,0.429385902,0.370847116,0.141266022
OAS2_0066,0.376688011,0.406567207,0.381147953,0.391045934,0.51939726,0.479270155,0.433681835,0.460778382,0.494930308,0.470767377,0.401325273,0.353848543,0.382770063,0.301790469,0.46919512,0.425134308,0.434426422,0.425366805,0.416104966,0.427219579,0.643215551,0.622941117,0.352374193,0.34151988,0.511410231,0.486058165,0.569776268,0.555386493,0.512703715,0.492305591,0.458371882,0.469600672,0.478589309,0.46625266,0.369309265,0.310082252,0.524349504,0.606272578,0.579689116,0.709816245,0.778058496,0.816014978,0.528010642,0.515457664,0.479589621,0.449354602,0.521171407,0.552288975,0.430051713,0.429632026,0.478486999,0.467413742,0.497182164,0.482961551,0.603449762,0.591274582,0.337656324,0.352983432,0.311297813,0.325230513,0.420794601,0.373072231,0.411595861,0.428344613,0.382180652,0.401495074,0.41294519,0.442862015,0.302160815,0.40820295,0.386508844,0.371018608,0.547704388,0.461695833,0.273330885,0.20525682,0.389939826,0.368089595,0.461990503,0.412461439,0.40934021,0.338367901,0.32930923,0.28700917,0.475636918,0.483243042,0.486105375,0.444304154,0.52260381,0.514644581,0.545032347,0.53356289,0.621022392,0.549060566,0.388774472,0.328596197,0.616078304,0.651330229,0.749449246,0.725537815,0.563828142,0.685133913,0.498656007,0.54937385,0.443809074,0.498942251,0.165884659,0.154827072,0.395778244,0.371563885,0.490269744,0.551980302,0.597631754,0.633058495,0.553599315,0.214298135
OAS2_0067,0.297170985,0.285057644,0.283939038,0.276275939,0.405193289,0.406981503,0.314677822,0.320391425,0.378339572,0.434966098,0.283981667,0.297900623,0.295595766,0.281466305,0.370203481,0.398467388,0.320680844,0.335856283,0.290194984,0.303077063,0.495919652,0.457632459,0.280312008,0.304375762,0.423408334,0.479618225,0.497822689,0.486735171,0.396484599,0.416629334,0.429161083,0.462213087,0.352979495,0.37114593,0.277018143,0.258859893,0.401484923,0.373792008,0.468193866,0.493437176,0.57543146,0.56613579,0.421230342,0.40109594,0.320576887,0.353301566,0.424120359,0.421443817,0.278252651,0.328956234,0.379437164,0.396083302,0.412548438,0.436431335,0.511164492,0.520795466,0.280792219,0.263458033,0.279379836,0.201307628,0.331309696,0.320003464,0.351517067,0.3676969,0.352290981,0.379162235,0.326543213,0.329453107,0.232089602,0.229500197,0.251119823,0.254475178,0.451131976,0.438293739,0.222506519,0.191913207,0.367815763,0.426545457,0.340547886,0.343978577,0.342232219,0.333700771,0.284080429,0.25941819,0.426426528,0.432301475,0.431978056,0.359772708,0.44477111,0.44800549,0.422874641,0.403267075,0.465044115,0.408380994,0.351466838,0.295616655,0.495676333,0.532198315,0.558363857,0.556276967,0.434055621,0.51204071,0.379220818,0.416630946,0.358998039,0.39005884,0.146663622,0.122265793,0.347673095,0.326053497,0.370201818,0.418361536,0.512177327,0.546873401,0.415822465,0.163204805
OAS2_0069,0.211330516,0.222618357,0.245318399,0.264474504,0.307701479,0.341316888,0.277883709,0.275610807,0.304355822,0.330970038,0.264051765,0.260231679,0.284276889,0.247764128,0.325409172,0.31007047,0.355873997,0.291850937,0.274283435,0.24012448,0.421779628,0.414962141,0.286876826,0.311438353,0.329433768,0.362814903,0.3852594,0.393068597,0.375195617,0.363989117,0.314395319,0.308502256,0.327945596,0.352326709,0.346839216,0.265587886,0.343169665,0.34241109,0.389133851,0.453032558,0.493668231,0.496705417,0.285200819,0.287539612,0.289794587,0.294982042,0.305247811,0.293001453,0.243274195,0.226445435,0.316831438,0.308534109,0.383648202,0.322867331,0.447216642,0.426479592,0.23566929,0.233390253,0.254626763,0.193425974,0.334193146,0.344706632,0.405254022,0.347519102,0.417433547,0.349421775,0.318892263,0.315585278,0.177742102,0.208602723,0.289124998,0.294193703,0.535348203,0.456191505,0.272007902,0.198428962,0.332082329,0.323449889,0.384169051,0.282874398,0.354793295,0.313475587,0.245427993,0.241093182,0.359798304,0.378261804,0.387037121,0.334588529,0.382499297,0.402475032,0.370448977,0.328172795,0.395265712,0.298229024,0.285912369,0.217189731,0.420290175,0.409365891,0.499962404,0.499695323,0.367640665,0.412443684,0.336231814,0.362798354,0.341202708,0.367779553,0.120192892,0.11042448,0.246372023,0.255708602,0.286373079,0.364359785,0.431678532,0.502301214,0.436660892,0.145295432
OAS2_0070,0.334272392,0.297938472,0.310814228,0.337432704,0.466798974,0.444436387,0.372110578,0.393631516,0.439776322,0.451907489,0.325997005,0.359071458,0.370354289,0.338536581,0.443830834,0.399351496,0.424717002,0.372077932,0.323138644,0.33315813,0.621885495,0.609580676,0.307395023,0.34197728,0.458612943,0.441297336,0.586960472,0.591425447,0.455788677,0.464164352,0.432718931,0.424767543,0.407672112,0.405735296,0.413296037,0.330319909,0.492137843,0.466212811,0.561788179,0.570248494,0.724157583,0.689880999,0.464343558,0.445649002,0.398444682,0.409243218,0.448725882,0.42067324,0.338564584,0.380286861,0.423305942,0.394457941,0.449787501,0.424476342,0.563720733,0.533921625,0.294735748,0.301116521,0.302398732,0.249399779,0.366865713,0.343326745,0.345419255,0.354998596,0.459611711,0.448854953,0.431621526,0.418578212,0.279514493,0.31679935,0.339609938,0.339300292,0.511494759,0.487663317,0.250062106,0.215824905,0.419193629,0.449678126,0.479201957,0.41169958,0.390643887,0.407198764,0.319123936,0.285555846,0.425398725,0.470377138,0.410440708,0.374159353,0.51633739,0.511951308,0.490756704,0.486792679,0.574311898,0.511830194,0.333229339,0.34235789,0.490300355,0.581875875,0.608793982,0.60317806,0.552823841,0.659147354,0.497272019,0.527421211,0.442385949,0.487887848,0.163872585,0.141614642,0.360935288,0.335541518,0.38434784,0.41975651,0.495726851,0.60278918,0.564452573,0.206468278
OAS2_0071,0.268755314,0.274000686,0.267081274,0.266148289,0.409891843,0.395939509,0.298285864,0.314700636,0.395302223,0.401253591,0.302681127,0.307700214,0.330630499,0.303966981,0.383329071,0.370313899,0.33734104,0.362077986,0.256856268,0.265434255,0.500262809,0.486562877,0.26839535,0.276384658,0.421477636,0.421747384,0.483551162,0.465800831,0.401479055,0.41829938,0.395405825,0.379291923,0.383839601,0.391311687,0.314680049,0.273219354,0.36340334,0.341413117,0.413925878,0.420382628,0.472032263,0.444391574,0.370399245,0.365039809,0.313124403,0.308249544,0.382651535,0.385981823,0.290052605,0.278221668,0.351808715,0.336202389,0.358448898,0.324135254,0.473364672,0.427403159,0.258755117,0.290997402,0.228384932,0.24432222,0.313348644,0.288705399,0.384827672,0.336972076,0.374172187,0.320816773,0.324118662,0.318578958,0.186614344,0.191623284,0.255959299,0.268185602,0.415793698,0.412891975,0.205120016,0.169392408,0.269439805,0.278205282,0.383908413,0.356620718,0.366710553,0.292344507,0.251302164,0.232105192,0.375471704,0.377964945,0.354562249,0.336236117,0.400298913,0.385196859,0.371732012,0.364692574,0.40907148,0.348323654,0.290290813,0.242628117,0.432001273,0.425352034,0.515080339,0.509664581,0.379109108,0.46171633,0.351697818,0.361200072,0.342088715,0.354939607,0.146510873,0.107034899,0.270675089,0.272052722,0.361202421,0.41234918,0.467316392,0.496608552,0.414589875,0.16861883
OAS2_0073,0.31018238,0.264723633,0.296692697,0.323147086,0.44961321,0.464997639,0.349975152,0.377241981,0.443992538,0.436393238,0.339342074,0.367234321,0.355355383,0.31968452,0.428324634,0.431651344,0.407941903,0.376464038,0.323361801,0.300957082,0.514720592,0.501346701,0.315387855,0.326218072,0.44652221,0.492445295,0.523457506,0.52715514,0.445916229,0.467740428,0.467692243,0.491956986,0.406119693,0.43036625,0.375506152,0.297593678,0.427700792,0.408419357,0.480396905,0.527252107,0.574401704,0.589981181,0.387985598,0.354026696,0.354201429,0.353039812,0.429799511,0.406990637,0.334131313,0.33097613,0.460483419,0.456888832,0.47328298,0.427239307,0.593939309,0.573576371,0.300230825,0.266006269,0.273951707,0.231962539,0.375618099,0.342367601,0.457038741,0.40762064,0.42457639,0.380451792,0.342928781,0.379270996,0.263140192,0.25225878,0.28108574,0.294025596,0.509859442,0.501151947,0.246153123,0.206109936,0.365126501,0.388138429,0.455221905,0.414168661,0.412599763,0.392280151,0.322259053,0.31413617,0.462238222,0.480599974,0.519004965,0.494404229,0.549749453,0.563822959,0.520171635,0.484065584,0.526080986,0.434241482,0.319614662,0.286301393,0.524380345,0.546879811,0.696124878,0.666786873,0.501262506,0.569787265,0.445182411,0.477948928,0.409711343,0.44949879,0.152684665,0.137637331,0.323161106,0.318780078,0.39871894,0.489112245,0.576192912,0.596211024,0.513269225,0.174932468
OAS2_0075,0.224215218,0.235360183,0.209744549,0.235417258,0.273041517,0.300482454,0.235859054,0.286313951,0.276702132,0.303356155,0.250663714,0.267242409,0.236093692,0.239103268,0.311900984,0.30416842,0.248347931,0.248096244,0.259074494,0.247684872,0.381154111,0.355233963,0.224635184,0.251078124,0.276863317,0.301631303,0.348954814,0.344486811,0.308731618,0.313343366,0.328626211,0.285679312,0.318726885,0.344305759,0.281358593,0.227919129,0.272034861,0.284185759,0.324408598,0.376196202,0.423463737,0.442894563,0.31425382,0.335227563,0.280787065,0.255184176,0.326746683,0.33149887,0.253201752,0.207620187,0.267768265,0.297528929,0.31139735,0.303102342,0.418189293,0.4191926,0.232805212,0.230966442,0.247804586,0.215836382,0.27255584,0.278866712,0.265098315,0.256622957,0.243553741,0.304890358,0.312498741,0.304007243,0.198943428,0.235841679,0.236388964,0.228453748,0.409228897,0.385812296,0.197039611,0.161693048,0.241661392,0.261977294,0.270508213,0.234066878,0.265737984,0.218917307,0.230652007,0.236793538,0.328257987,0.336307356,0.336641196,0.315921959,0.354547005,0.373759578,0.415211725,0.387333632,0.404122709,0.35089605,0.274035414,0.224338061,0.40698258,0.434269735,0.536346327,0.541176167,0.356990623,0.433098374,0.318668197,0.342335042,0.242041331,0.27833548,0.118334466,0.11093358,0.28706342,0.266756282,0.326992711,0.370110431,0.434681303,0.4281246,0.330968967,0.138259239
OAS2_0077,0.375940677,0.361355467,0.375042559,0.367039121,0.492321837,0.47956521,0.408656753,0.404172453,0.442144066,0.478110858,0.359502575,0.39706419,0.338229257,0.340244714,0.43051118,0.421518369,0.389403911,0.415463219,0.38132882,0.372247046,0.600742017,0.569481822,0.336125314,0.376688653,0.46261231,0.515885415,0.523805395,0.519409709,0.453708421,0.452046099,0.453049175,0.441261103,0.434376729,0.449370022,0.418772407,0.334847144,0.46735317,0.447561842,0.558895475,0.596027207,0.670076429,0.635847811,0.494292538,0.471146428,0.441264297,0.453490514,0.488606946,0.499855672,0.367149896,0.342537822,0.477673041,0.475785904,0.568182947,0.504347282,0.654021316,0.612618108,0.328251807,0.299603763,0.337197666,0.323788987,0.394996871,0.416616264,0.39730911,0.444345055,0.436102332,0.430390244,0.442488417,0.438317305,0.328853936,0.305305184,0.329333156,0.33409981,0.539171977,0.506461475,0.277155618,0.229801164,0.37313708,0.386931012,0.394411735,0.367366254,0.378150042,0.393240241,0.338908308,0.299508587,0.493332973,0.518206946,0.504231317,0.446041327,0.581730122,0.56993718,0.516434756,0.437145842,0.547744915,0.496182217,0.372273847,0.318454201,0.570114607,0.606753612,0.699718448,0.662792993,0.538984078,0.672082674,0.467154254,0.502419975,0.355164709,0.382775092,0.189081206,0.170842305,0.403708511,0.383365092,0.42814547,0.479135831,0.577669159,0.620601579,0.50495162,0.208449636
OAS2_0078,0.299146189,0.287600963,0.275954194,0.279637974,0.387370738,0.361285361,0.329711187,0.363502377,0.396384956,0.383371395,0.302657002,0.330325845,0.290020938,0.289933245,0.391187444,0.339880426,0.341173494,0.360004342,0.335616641,0.358639344,0.50629746,0.476967463,0.311849604,0.314602754,0.364911744,0.359583338,0.456915577,0.430392889,0.377351323,0.402037405,0.386341952,0.369866081,0.386905713,0.38652552,0.335915471,0.268321893,0.316639943,0.378671409,0.370543248,0.51246308,0.495748408,0.627257892,0.365323249,0.362541931,0.351705055,0.358103087,0.39515703,0.401908811,0.302150629,0.322871841,0.331326676,0.335931819,0.382984218,0.343671559,0.473906785,0.549121722,0.281206694,0.25271579,0.25663336,0.245308589,0.36111608,0.347798642,0.439123632,0.363072436,0.348516134,0.355599219,0.347805186,0.349681614,0.236676248,0.278321048,0.269538216,0.263794356,0.408636222,0.40239807,0.208289529,0.175969848,0.293644704,0.311969276,0.343018438,0.330209273,0.359841099,0.351967945,0.279384626,0.294819127,0.391200847,0.382724639,0.390928587,0.423536439,0.445262515,0.462685848,0.449869967,0.431979496,0.443065542,0.377305111,0.328168029,0.277798947,0.482622666,0.496863819,0.544204447,0.529482941,0.394722275,0.469019541,0.345186359,0.359850716,0.337545064,0.355221922,0.130057016,0.108056001,0.352618973,0.344675591,0.431644935,0.437639399,0.485661476,0.526652341,0.461155024,0.179815994
OAS2_0079,0.337523747,0.326064793,0.254646181,0.298707126,0.38840168,0.377788582,0.322847863,0.33270118,0.363231721,0.358782784,0.386188234,0.33988512,0.278540459,0.258612452,0.378220976,0.350063274,0.35265306,0.374232571,0.306777265,0.308682998,0.456697317,0.443970029,0.272788288,0.292921755,0.378665896,0.404935971,0.458882062,0.450144966,0.423819957,0.411729141,0.373776027,0.399715896,0.405949322,0.40627595,0.332799045,0.281247408,0.394860041,0.348691477,0.418420753,0.396654939,0.528300052,0.471208117,0.400196177,0.3949517,0.391182277,0.345578191,0.392291074,0.381883174,0.345436128,0.316404569,0.355931812,0.350939906,0.390362393,0.362847349,0.456466374,0.427606476,0.299869848,0.290678778,0.274879931,0.254441352,0.343250562,0.282008032,0.352158243,0.336437151,0.331175982,0.329071148,0.327249125,0.330780121,0.279614123,0.287681014,0.283960947,0.290205132,0.509022564,0.474856002,0.271871577,0.232797976,0.348640525,0.397336284,0.350225792,0.357307642,0.337335715,0.361613641,0.258114842,0.22469625,0.383209016,0.402339462,0.373585522,0.29928953,0.423363801,0.408113687,0.405046132,0.392624053,0.452385809,0.386884898,0.359125978,0.31720777,0.490468996,0.538991795,0.564878339,0.558727611,0.435461112,0.542275042,0.378104718,0.431672796,0.322518409,0.354194756,0.146746902,0.138360946,0.345023784,0.339735113,0.395008601,0.433872235,0.505099186,0.557708938,0.438036975,0.18023042
OAS2_0081,0.246970108,0.240537314,0.249811278,0.253910184,0.308679552,0.303217579,0.263684862,0.297937332,0.313590671,0.29552083,0.274428126,0.281558593,0.263355192,0.236492983,0.326370458,0.288512584,0.299794992,0.31821212,0.270580026,0.284746415,0.355704366,0.341948886,0.237674025,0.252711777,0.32155602,0.329906651,0.368387713,0.34623317,0.325927987,0.343729741,0.309475311,0.317464584,0.341069022,0.351837925,0.277404255,0.258666914,0.319724299,0.331984328,0.353901293,0.39539974,0.456577976,0.448634698,0.315429954,0.323860549,0.273690222,0.28736799,0.314531014,0.32282926,0.244134187,0.25870961,0.269717703,0.29844822,0.301521417,0.304830643,0.381683333,0.36228036,0.221968345,0.211878683,0.229130855,0.180936618,0.274639456,0.281430551,0.308767141,0.279412356,0.266147738,0.281673713,0.272154379,0.286361222,0.262714556,0.264576243,0.203558848,0.212231407,0.360541705,0.347993647,0.185277313,0.157170243,0.26494261,0.283643559,0.313626672,0.316378667,0.316199161,0.301190925,0.241239202,0.217760302,0.318267192,0.301799571,0.315553356,0.275084447,0.322997323,0.313887635,0.320779257,0.301519926,0.333337359,0.2953197,0.254402606,0.240591764,0.394252362,0.451860366,0.471287158,0.446329468,0.318453444,0.393083895,0.297101551,0.3168416,0.317574413,0.346235735,0.114887001,0.105189628,0.257146862,0.256618496,0.317196271,0.351686876,0.427191964,0.465580108,0.452943546,0.152379923
OAS2_0085,0.271095402,0.276123657,0.271152383,0.273209901,0.378536254,0.360887941,0.294246155,0.318078405,0.352021851,0.351603548,0.296719163,0.303020471,0.307211373,0.283926062,0.368518979,0.355575737,0.323690168,0.328367421,0.29254186,0.309116505,0.461511096,0.437148029,0.279872084,0.278472018,0.370003807,0.376194563,0.459750952,0.443616551,0.401158589,0.398891892,0.371739938,0.373310134,0.417717812,0.417857214,0.318638829,0.273927621,0.370414983,0.357108716,0.417280131,0.450234465,0.567351987,0.526494269,0.39380234,0.411253194,0.374268603,0.363941799,0.391344399,0.409803776,0.280427049,0.285049701,0.364253142,0.356415579,0.354403612,0.351697981,0.480107987,0.467899369,0.268291717,0.264697888,0.264290701,0.245402788,0.327019093,0.324802243,0.337707306,0.328153752,0.372730845,0.332840333,0.366258712,0.363647799,0.245592743,0.257336165,0.296973469,0.274080831,0.546005034,0.489170082,0.290057093,0.220919321,0.326860415,0.347765426,0.336561122,0.327635176,0.342076642,0.304100432,0.285505039,0.270967639,0.386854895,0.367666163,0.410523427,0.34942211,0.431295413,0.411938365,0.444015444,0.412166476,0.46993472,0.39335844,0.298027924,0.264817581,0.455114547,0.492625746,0.57114978,0.548536306,0.430973076,0.514524894,0.372026712,0.412585489,0.304375731,0.332033203,0.14065705,0.12793347,0.313675624,0.295762882,0.366776848,0.418746399,0.501420621,0.534324373,0.411017821,0.16947769
